id;type;poi;name;lat;lon;city;citycode;context;importance
https://osm.org/node/8688682686;poi;bicycle;Colombes cycles (Vélos);48.9231082;2.2594933;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/8688694405;poi;bicycle;Colombes cycles (Vélos);48.9219178;2.2524686;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/8729221130;poi;drinking_water;(Eau potable);48.9246877;2.2291204;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/8889978178;poi;post_box;(Boîte aux lettres);48.9261282;2.2423965;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
https://osm.org/node/8889978179;poi;post_office;La Poste (Bureau de poste);48.9261876;2.2424046;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/8889978181;poi;pharmacy;Pharmacie des Grèves;48.9201992;2.2287373;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/8889978182;poi;bakery;(Boulangerie);48.9202715;2.2289009;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/8889978183;poi;post_office;La Poste (Bureau de poste) | Relais Poste (Bureau de poste);48.9201894;2.2288728;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/8930541942;poi;restaurant;Caracole (Restaurant);48.9222869;2.2530631;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/8954834883;poi;bicycle_parking;(Parking à vélos);48.9242822;2.2590816;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/8954838278;poi;bicycle_parking;(Parking à vélos);48.92431;2.2590696;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9135399620;poi;supermarket;G20 (Supermarché);48.9104622;2.2350097;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/9135399621;poi;fast_food;Noo Wok (Fast food) | Noo Wok (Restauration rapide);48.9173016;2.224545;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/9144560517;poi;convenience;A.K.T. (Épicerie);48.9247168;2.252461;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/9152172212;poi;school;École Sainte-Marie des Vallées;48.9180229;2.258055;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/9187192920;poi;library;Médiathèque Françoise Giroud (Bibliothèque);48.9319945;2.2668353;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/9187192921;poi;government;MFS (Administration publique) | Maison France Service (Administration publique);48.9322223;2.266638;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/9187192922;poi;bicycle_parking;(Parking à vélos);48.9318706;2.2668139;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738139;poi;charging_station;Sigeif (Station de recharge);48.9316115;2.2602949;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/9224738140;poi;bicycle_parking;(Parking à vélos);48.9314996;2.2602496;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738144;poi;bicycle_parking;(Parking à vélos);48.9306179;2.2579942;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738145;poi;motorcycle_parking;(Parking à motos);48.9305919;2.2579996;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738146;poi;vending_machine;SNCF (Distributeur automatique);48.9330782;2.261177;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
https://osm.org/node/9224738151;poi;phone;SNCF (Borne d'appel d'urgence);48.9329872;2.2613729;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
https://osm.org/node/9224738166;poi;shelter;(Abri);48.9319216;2.2610794;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738172;poi;shelter;(Abri);48.9312989;2.2608159;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738177;poi;shelter;(Abri);48.9319084;2.2608729;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738178;poi;shelter;(Abri);48.9316066;2.2607455;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9224738188;poi;vending_machine;SNCF (Distributeur automatique);48.9310341;2.2603096;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
https://osm.org/node/9278283299;poi;elevator;3014 (Ascenseur) | SNCF (Ascenseur);48.9140406;2.2575848;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9275121749;poi;bicycle_parking;(Parking à vélos);48.9106151;2.2417916;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9275121750;poi;bicycle_rental;(Location de vélos);48.909843;2.2396465;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/9275121752;poi;post_box;La Poste (Boîte aux lettres);48.9105014;2.2370579;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
https://osm.org/node/9275121764;poi;vending_machine;SNCF (Distributeur automatique);48.9096518;2.2392099;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
https://osm.org/node/9303727705;poi;bus_stop;Julien Gallé (Arrêt de bus);48.9227362;2.2589112;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9304993517;poi;motorcycle_parking;(Parking à motos);48.9240123;2.2581645;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/9304993567;poi;vending_machine;SNCF (Distributeur automatique);48.9244065;2.2592255;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
